974
855
759
641
265
513
878
825
750
263
579
64
677
139
20
194
946
68
454
938
680
932
467
538
347
220
46
419
542
489
621
154
189
746
777
442
663
803
704
349
808
275
250
128
23
45
106
113
57
826
124
190
312
492
955
208
429
976
387
500
686
310
255
582
912
123
328
55
967
164
51
122
669
863
65
744
541
546
712
393
780
192
416
368
740
600
130
94
278
877
291
988
28
602
768
898
585
995
16
757
911
674
571
355
611
607
363
597
394
157
577
949
216
913
209
191
282
945
260
807
465
523
521
410
756
381
279
33
604
114
262
713
135
420
336
9
422
91
241
40
661
814
504
895
77
86
559
845
126
471
229
608
334
838
971
351
338
84
452
466
428
425
268
830
353
721
493
359
140
769
212
639
584
743
111
873
937
902
802
933
755
270
315
533
69
615
570
339
202
421
427
666
558
924
47
251
815
896
588
316
297
899
831
543
85
430
477
906
187
371
383
614
105
26
264
129
580
854
850
537
565
391
549
963
206
481
794
762
152
915
959
654
552
372
254
386
149
758
852
462
930
944
702
193
628
389
280
228
302
362
330
199
752
82
724
860
948
843
90
818
642
183
811
619
574
60
813
685
83
819
884
153
634
397
966
167
433
401
997
962
914
699
376
360
456
528
927
182
98
447
300
535
652
195
388
715
320
875
697
224
445
517
486
694
480
168
444
931
484
171
606
337
332
402
50
231
230
170
269
6
515
301
645
14
665
726
664
476
525
350
563
8
518
331
965
415
857
11
289
566
783
719
864
732
15
399
72
651
837
455
623
219
797
377
706
791
781
754
110
876
522
246
736
961
502
25
27
479
179
345
296
951
718
396
221
805
972
709
774
483
159
510
616
832
496
786
992
370
309
226
324
609
115
953
983
213
779
792
373
978
775
810
882
22
107
531
586
707
418
851
417
103
627
303
925
973
561
594
449
690
392
567
174
763
252
247
643
835
714
660
695
211
41
287
232
385
668
42
536
163
44
681
24
625
936
180
423
162
71
32
583
200
59
366
820
99
509
424
846
532
472
299
640
514
405
407
317
400
935
109
136
806
883
839
243
89
809
530
498
403
788
295
519
249
787
683
728
985
603
687
198
215
305
766
288
650
996
969
880
599
553
259
244
173
591
463
705
411
557
904
473
412
905
649
236
63
36
795
551
453
234
436
138
102
485
441
885
326
314
292
240
587
378
459
977
910
175
858
871
34
374
870
145
133
637
116
235
253
119
954
169
203
239
990
859
867
490
256
457
458
21
31
7
917
524
635
30
869
54
612
95
729
88
49
908
733
329
630
834
390
267
909
907
720
901
434
414
544
516
760
56
689
957
294
920
286
730
2
569
285
184
868
980
406
342
956
141
840
968
812
222
398
142
782
767
844
354
382
201
76
196
499
753
624
96
97
358
572
61
150
495
771
357
672
673
207
225
918
131
717
306
581
127
887
73
52
888
886
323
352
404
723
277
258
284
327
4
562
343
700
245
271
823
950
13
439
468
737
879
617
658
866
828
367
921
890
848
590
293
112
547
897
160
121
659
348
143
575
426
923
487
598
804
43
824
261
981
942
653
108
822
156
545
132
79
308
3
185
233
632
217
539
272
10
281
648
893
989
554
17
638
772
540
829
773
464
796
440
125
734
708
137
344
821
741
205
66
793
335
675
146
435
356
147
321
998
340
248
176
613
186
979
722
984
682
776
676
555
369
204
39
384
970
341
926
512
964
725
991
688
872
165
75
903
18
505
214
578
117
842
892
478
847
960
745
177
93
333
298
413
80
987
975
778
670
647
656
550
798
735
727
118
437
958
273
508
952
765
120
237
469
849
940
679
0
318
438
529
5
999
361
290
494
784
684
800
922
166
100
865
155
816
764
520
941
994
144
482
58
218
836
751
993
78
81
488
929
636
446
161
891
667
701
716
986
511
497
711
181
862
506
431
92
319
37
322
576
644
158
626
70
620
662
311
568
592
448
134
738
409
919
461
622
197
629
307
304
560
982
856
227
475
900
408
325
789
605
364
947
38
450
631
770
313
1
379
801
934
501
266
817
692
526
346
104
939
881
12
276
749
618
365
491
74
460
29
703
841
375
274
693
534
548
633
62
474
53
785
151
443
678
48
657
916
610
593
696
19
238
527
178
188
257
742
710
223
596
739
827
432
87
101
671
943
928
507
395
67
573
874
35
833
790
747
861
283
242
589
646
210
655
748
799
691
601
731
503
380
889
564
172
698
470
761
451
853
894
595
148
556
